No.,当前最大误差(同输入),全局最大误差(同输入),引起最大误差的输入编号1,当前最大误差(同算子),全局最大误差(同算子),引起最大误差的输入编号2
0,5.2800906597354896e-05,5.2800906597354896e-05,0,5.453547163717862e-05,5.453547163717862e-05,0
1,0.0001897389826451823,0.0001897389826451823,722,0.0001221,0.0001221,774
2,0.0002539983696549508,0.0002539983696549508,1107,0.0001221,0.0001221,1188
3,0.0001757443,0.0002539983696549508,2031,9.509391227608549e-05,0.0001221,2380
4,0.00017784536,0.0002539983696549508,3716,8.651840359916174e-05,0.0001221,3124
5,0.00016675488148906736,0.0002539983696549508,4442,9.2342496e-05,0.0001221,4214
6,0.00021401048,0.0002539983696549508,5421,0.00010950077974677952,0.0001221,5932
7,0.00013720098759890248,0.0002539983696549508,6722,9.377975364116553e-05,0.0001221,6099
8,0.00018404933321532896,0.0002539983696549508,7341,9.784103040308412e-05,0.0001221,7519
9,0.00021360815,0.0002539983696549508,8967,0.00010842085,0.0001221,8967
10,0.00019892165343123307,0.0002539983696549508,9917,9.243935e-05,0.0001221,9388
11,0.00017789376200925966,0.0002539983696549508,10759,9.014975288629268e-05,0.0001221,10207
12,0.00018797960492102084,0.0002539983696549508,11094,0.00010535121,0.0001221,11015
13,0.00021449651992161423,0.0002539983696549508,12019,8.73059e-05,0.0001221,12138
14,0.00021901727,0.0002539983696549508,13689,0.000112332404,0.0001221,13509
15,0.00022947583808725913,0.0002539983696549508,14629,9.429455e-05,0.0001221,14309
16,0.0001782829894330651,0.0002539983696549508,15703,0.00012007356,0.0001221,15956
17,0.00020923465,0.0002539983696549508,16859,9.554850480004984e-05,0.0001221,16581
18,0.00021626055,0.0002539983696549508,17533,8.820442146440649e-05,0.0001221,17323
19,0.00022291211914110542,0.0002539983696549508,18243,0.00011036050233681483,0.0001221,18400
20,0.00020051732838581582,0.0002539983696549508,19325,0.00010989122128348891,0.0001221,19895
